88,C=CCC(=CC(=C[C@H](CC)C(=O)C(=CC)OC)CC)C(=O)[C@H](C=C(CC)C(=O)[C@@H](CC=C)C(=O)[C@@H](C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](CCCCCC)C(=O)O)OC)CCCC
89,C=CCC(=CC(=C[C@H](CC)C(=O)[C@@H](C(=O)[C@H](C[C@H](CC)[C@H](O)[C@@H](CCCC)Cc1ccc(N)cc1)C(C)C)C(C)C)C(C)C)C=C(OC)C(=O)[C@@H](C)C(=O)O
90,C=CCC(=CC(=C[C@H](CC)C(=O)c1ccccc1)CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](C[C@H]1C=C(CCCCCC)C[C@H](CC=C)[C@@H](O)[C@@H](OC)C=C(C(C)C)C(=O)[C@@H](C(C)C)C(=O)O1)C(C)C
91,C=CCC(=CC(=C[C@H](CC)[C@H](O)[C@@H](CCCCCC)C(=O)C=C[C@H](C(C)C)[C@H](O)c1cc(N)cc(O)c1)CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C(=O)[C@@H](CC)C[C@@H](C=C(O)C(=O)O)C(C)C)C(C)C
92,C=CCC(=CC(=C[C@H](CC)[C@H](O)[C@H](CC=C)[C@H](O)[C@@H](C(=O)C(=CC(=Cc1ccccc1)OC)CCCCc1c[nH]c(Cl)c1Cl)C(C)C)CCCCc1c[nH]c(Cl)c1Cl)C=C(O)[C@@H](O)[C@@H](C(C)C)[C@H]1OC(=O)[C@@H]1C
93,C=CCC(=CC(=C[C@H](CC=C)C(=O)[C@@H](C(=O)C(=CC(C)=C[C@@H](C(=O)C(=C[C@@H](C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(C)=O)C(C)C)OC)C(C)C)C(C)C)C(C)C)CC)C(=O)O
94,C=CCC(=CC(=C[C@H](CC=C)C(=O)[C@H](OC)[C@H](O)C(C)=C[C@H](C[C@H](CC)C(=O)[C@@H](OC)C(=O)[C@@H](C(=O)[C@@H]1CCC[C@H]1C(=O)O)C(C)C)C(C)C)C(C)C)C[C@@H]1OC1=O
95,C=CCC(=CC(=C[C@H](CC=C)C(=O)c1cc(N)cc(O)c1)CC)C[C@H](CC=C)C(=O)[C@H](C(=O)[C@H](C[C@H](C)C=C(O)C=C(CCCC)C(=O)C1OC1=O)C(C)C)C(C)C
96,C=CCC(=CC(=C[C@H](CC=C)[C@H](O)[C@H](CC=C)C(=O)[C@@H](CCCCCC)CCC(=O)[C@H](C[C@@H](C(=O)[C@H](C(C)C)[C@H](O)C1=CCCC1=O)C(C)C)C(C)C)CCCC)[C@H]1OC(=O)[C@@H]1C(C)C
97,C=CCC(=CC(=C[C@H](CC=C)[C@H](O)c1c[nH]c(Cl)c1Cl)CCCC)C=C(C)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](C=C(C(=O)[C@H](CC)C(=O)[C@H]1OC1=O)C(C)C)CCCC
98,C=CCC(=CC(=C[C@H](CCCC)C(=O)C(=CC[C@H](O)[C@H](Cc1ccc([N+](=O)[O-])cc1)C(C)C)CCCC)C(C)C)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](CC=C)C(=O)[C@@H](CCCC)C(=O)[C@H](C(=O)O)C(C)C
99,C=CCC(=CC(=C[C@H](CCCC)C(=O)[C@@H](CC)CC(O)=C[C@@H](CCCC)C(=O)[C@H](O)C(=O)[C@H](C)C(=O)[C@@H]1CCC[C@H]1C(=O)O)CCCC)C(=O)[C@H](CC)C(=O)O
100,C=CCC(=CC(=C[C@H](CCCC)C(=O)[C@@H](CCCCCC)C(=O)Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](O)C=C(C=C(C)C(=O)[C@H](C)[C@@H](O)C[C@@H](O)[C@H](C(=O)O)C(C)C)CCCCCC
101,C=CCC(=CC(=C[C@H](CCCC)C(=O)c1ccc[nH]1)CCCCCC)[C@H]1OC(=O)[C@H](CC)C(=O)[C@H](OC)[C@H](O)[C@H](CC=C)[C@H](O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](CC=C)[C@H](O)C(C)=C[C@@H]1O
102,C=CCC(=CC(=C[C@H](CCCC)[C@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)CC[C@H](O)[C@H](C[C@@H](CCCCCC)C(=O)[C@H](CCCC)[C@H](O)[C@H](CC1=CC[C@@H](O)[C@H](O)C1)C(C)C)C(C)C)CCCCc1c[nH]c(Cl)c1Cl)[C@H]1OC(=O)[C@@H]1C
103,C=CCC(=CC(=C[C@H](CCCCCC)[C@H](O)C1CC[C@@H](O)[C@H](O)C1)OC)C(=O)[C@H](C=C(C=C(C(C)C)[C@@H](O)[C@@H](CC)[C@@H](O)[C@@H](O)C[C@@H](C(=O)O)C(C)C)CC)C(C)C
104,C=CCC(=CC(=C[C@H](CCCCCC)[C@H](O)[C@@H](CCCC)C(=O)[C@H](CCCC)[C@H](O)[C@@H](C)CNC(=O)[C@H](C)N)CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)CC[C@H](CCCCCC)C[C@H](CCCCCC)[C@@H](O)[C@@H](C(C)C)[C@@H]1CC(=O)O1
105,C=CCC(=CC(=C[C@H](CCCCCC)[C@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CCCCCC)[C@H](O)[C@@H](CCCCCC)C[C@@H](C)C(=O)[C@@H]1CCC[C@H]1C(=O)O)CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CC)[C@@H](O)[C@@H](C)C(=O)O
106,C=CCC(=CC(=C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(=C[C@H](C[C@@H](CC=C)C[C@H](C(C)=O)C(C)C)OC)CC)CC=C)C=C(CCCCc1c[nH]c(Cl)c1Cl)C[C@H](CC)C(=O)O
107,C=CCC(=CC(=C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](C(=O)[C@@H](CCCC)CC(=C[C@H](OC)C(=O)c1csc(C)n1)C(C)C)C(C)C)CCCCCC)C=C(CCCCCC)C(=O)[C@@H](CC=C)C[C@H](CCCCCC)C(=O)O
108,C=CCC(=CC(=C[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@@H](C)C[C@@H](C(=O)[C@@H](CC)C[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@H](C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(C)=O)OC)C(C)C)CC)C[C@@H](C(=O)O)C(C)C
109,C=CCC(=CC(=C[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@H](CC)C(=O)[C@H](CC)[C@H](O)[C@H](C(=O)[C@@H](CC=C)CC(=CC)CCCCCC)C(C)C)C(C)C)C(=O)[C@@H](O)CCC(=O)O
110,C=CCC(=CC(=C[C@H](C[C@@H](C(=O)[C@H](C(=O)c1ccccc1)C(C)C)C(C)C)C(C)C)CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CCCCCC)[C@H]1OC(=O)[C@H](CC=C)C(=O)C(C)=C[C@@H](C(C)C)C[C@@H]1C(C)C
111,C=CCC(=CC(=C[C@H](C[C@H](CC(=C[C@@H](CCCCCC)C[C@H](CC=C)C(=O)[C@H](CCCCCC)[C@H](O)[C@@H](CCCCCC)C(=O)C(=CC=Cc1ccccc1)CC=C)CCCC)C(C)C)C(C)C)CCCCc1c[nH]c(Cl)c1Cl)C(=O)O
112,C=CCC(=CC(=C[C@H](C[C@H](C[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@H](O)[C@H](O)COC)C(C)C)OC)CC)C(=O)[C@H](C=C(C)C[C@H](CCCCCC)[C@@H](O)CC(=O)O)C(C)C
113,C=CCC(=CC(=C[C@H](C[C@H](C[C@H](C(C)C)[C@H](O)[C@H](CC=C)[C@H](O)[C@@H](O)CC(=C[C@@H](CC)C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(C)C)CCCCc1c[nH]c(Cl)c1Cl)C(C)C)C(C)C)C(C)C)C(=O)O
114,C=CCC(=CC(=C[C@H](O)[C@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)CC1CC[C@@H](O)[C@H](O)C1)C(C)C)C(=O)[C@H](C(C)C)[C@@H](O)CC=C(C=C(OC)C(=O)[C@H](CC=C)C(=O)CC(=O)O)CCCCc1c[nH]c(Cl)c1Cl
115,C=CCC(=CC(=C[C@H](OC)C(=O)[C@@H](C)CC(=C[C@H](O)C(=O)C=CCc1ccccc1)CCCC)CCCC)C(=O)O
116,C=CCC(=CC(=C[C@H](OC)C(=O)[C@@H](C)CNC(=O)[C@H](C)N)CCCC)[C@@H](O)[C@@H](CCCCCC)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](C=CC[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](O)C=C(C(=O)O)C(C)C)OC
117,C=CCC(=CC(=C[C@H](OC)C(=O)c1ccc([N+](=O)[O-])cc1)C(C)C)C(=O)C(O)C[C@@H](C=C(C[C@H](CCCCCC)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](C(C)C)[C@@H](O)[C@H](C(=O)O)C(C)C)OC)CC=C
118,C=CCC(=CC(=C[C@H](OC)C(=O)c1ccc[nH]1)C(C)C)[C@@H](O)[C@H](C[C@H](C)[C@@H](O)[C@@H](CC=C)C[C@H](OC)C(=O)[C@H](CC=C)[C@@H](O)[C@@H](CC=C)C[C@H](C)C(=O)O)OC
119,C=CCC(=CC(=C[C@H](OC)[C@H](O)C=C[C@@H](CC)CCCC)CC)C=C(C)C(=O)[C@H](C=C(C)C=C(C)C[C@@H](C(=O)O)C(C)C)CCCCCC
120,C=CCC(=CC(=Cc1c[nH]c(Cl)c1Cl)C(C)C)C(=O)[C@@H](C(=O)[C@H](C(=O)[C@H](CCCCCC)C[C@H](CCCC)C(=O)[C@H](C)C=C(CCCC)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H]1OC(=O)[C@@H]1C(C)C)C(C)C)C(C)C
121,C=CCC(=CC(=Cc1c[nH]c(Cl)c1Cl)C(C)C)C[C@H](CCCC)C[C@H](C)[C@@H](O)[C@@H](C(C)C)[C@@H](O)[C@@H](O)C(=O)[C@H](C(=O)[C@@H](C(=O)[C@H](C)C(=O)[C@H](OC)C(=O)O)C(C)C)C(C)C
122,C=CCC(=CC(=Cc1c[nH]c(Cl)c1Cl)OC)C[C@@H](C(=O)CC=C(C=C(CC)C(=O)[C@@H](OC)[C@@H](O)[C@@H](C)C(=O)[C@H](C(=O)[C@H](C(=O)O)C(C)C)C(C)C)OC)C(C)C
123,C=CCC(=CC(=Cc1ccc([N+](=O)[O-])cc1)C(C)C)[C@@H](O)CC[C@@H](C=C(C[C@@H](C(=O)[C@@H](C(C)C)[C@@H](O)[C@@H](CCCC)C(=O)[C@H](CCCC)[C@@H](O)[C@@H](CCCCCC)C(=O)O)C(C)C)OC)CCCC
124,C=CCC(=CC(=Cc1ccc([N+](=O)[O-])cc1)CCCC)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C=C(C=C(C[C@H](O)C(=O)[C@@H](OC)C(=O)O)OC)CCCCCC)C(C)C
125,C=CCC(=CC(=Cc1ccccc1)CC)C(=O)[C@@H](CC)C[C@@H](C(=O)C[C@H]1OC(=O)[C@H](C(C)C)C(=O)[C@@H](CCCCCC)C(=O)[C@H](CC=C)C(=O)[C@@H]1CCCCCC)C(C)C
126,C=CCC(=CC(=Cc1csc(C)n1)CCCCCC)C(=O)[C@@H](C)C(=O)[C@@H](CC)[C@@H](O)CC(=O)[C@@H](C)C(=O)[C@@H](OC)[C@@H](O)[C@@H](C)C(=O)[C@@H](C(=O)O)C(C)C
127,C=CCC(=CC(C)=CC(=C[C@@H](C)CC(=C[C@H](C)C(=O)CCC=Cc1ccccc1)C(C)C)OC)C=C(CC=C)C(=O)CC=CC(=O)O
128,C=CCC(=CC(C)=CC(=C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)COC)C(C)C)C(=O)[C@@H](C=C(C(C)C)[C@@H](O)[C@H](C=C(C(=O)[C@H](CC)C(=O)[C@@H](O)C(=O)O)C(C)C)CCCCCC)C(C)C
129,C=CCC(=CC(C)=CC(=Cc1csc(C)n1)CC)C[C@H](C)C=C(CC)C[C@@H](C=C(CC)[C@@H](O)[C@@H](CC)[C@@H](O)CCCC(=O)O)CC
130,C=CCC(=CC(C)=CC(C)CC)[C@H]1OC(=O)C(O)=CC(CCCC)=C[C@H](O)C(=O)CC[C@@H](C(C)C)C(=O)[C@@H](OC)C(=O)CC[C@@H]1O
131,C=CCC(=CC(C)=CC(O)C(=O)CC)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)[C@@H](O)[C@@H](O)C(=O)[C@@H](C(C)C)[C@H]1OC(=O)[C@@H]1CC
132,C=CCC(=CC(C)=CCNC(N)=[NH2+])C(=O)[C@@H](C(C)C)[C@@H](O)[C@@H](C)[C@@H](O)CC(=O)[C@H](C)C[C@H](CC)C[C@H](C)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](OC)C(=O)O
133,C=CCC(=CC(C)=CC[C@H](O)[C@@H](CC=C)C(=O)CC)C=C(C=C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](CCCCCC)[C@H]1OC(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl)CCCCc1c[nH]c(Cl)c1Cl
134,C=CCC(=CC(C)=C[C@@H](C(=O)[C@H](CCCC)[C@H](O)[C@H](CC)[C@H](O)[C@H](CC=C)C(=O)CNC(N)=[NH2+])C(C)C)[C@@H](O)CC(=O)[C@@H](O)[C@@H](O)[C@H](C[C@@H]1OC1=O)C(C)C
135,C=CCC(=CC(C)=C[C@@H](C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@H](C)C(=O)[C@H](CC(C)CC)OC)C(C)C)C(=O)[C@@H](CCCCCC)C(=O)[C@H](C=C(CC)C(=O)C(O)C(=O)O)C(C)C
136,C=CCC(=CC(C)=C[C@@H](CC=C)C(=O)[C@H](CC)[C@H](O)C(=C[C@H](CCCC)[C@H](O)[C@@H](OC)C(C)=O)CC)C[C@H](CCCCCC)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O
137,C=CCC(=CC(C)=C[C@@H](CC=C)CC(=C[C@H](C)C(=O)C(C)=CC(=C[C@@H](C(=O)c1c[nH]c(Cl)c1Cl)C(C)C)C(C)C)C(C)C)C=C(CC=C)C(=O)O
138,C=CCC(=CC(C)=C[C@@H](CC=C)C[C@H](CC(C)=C[C@H](CC=C)[C@H](O)C(O)C(=O)C(=CC(C)CC)CC)OC)C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](OC)C(=O)O
139,C=CCC(=CC(C)=C[C@@H](OC)C(=O)C(C)=CC[C@H](O)C(O)=CC1=CCCC1=O)C[C@H](CC=C)C(=O)C(C=C(C[C@H](O)C(=O)O)OC)CCCCc1c[nH]c(Cl)c1Cl
140,C=CCC(=CC(C)=C[C@H](C)[C@H](O)[C@H](C[C@@H](O)C[C@H](CC=C)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](C)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](C)CNC(=O)[C@H](C)N)C(C)C)C(=O)[C@@H](OC)C(=O)O
141,C=CCC(=CC(C)=C[C@H](CC)C(=O)C1=CC[C@@H](O)[C@H](O)C1)[C@@H](O)[C@H](C[C@@H](C=C(C)C=C(C=C(C=C(C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(C)C)C(C)C)C(C)C)CC)C(C)C
142,C=CCC(=CC(C)=C[C@H](CC=C)C(=O)[C@@H](CC)CC(=C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C(C)C)[C@H](O)C(=C[C@@H]1CCC[C@H]1C(=O)O)CC=C)C(C)C)C(=O)[C@@H](OC)C(=O)O
143,C=CCC(=CC(C)=C[C@H](CCCC)[C@H](O)[C@@H](C(=O)C(=Cc1csc(C)n1)CCCCc1c[nH]c(Cl)c1Cl)C(C)C)[C@@H](O)[C@@H](CCCCCC)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@H](C(=O)[C@H](CCCCCC)C[C@@H](C(=O)O)C(C)C)C(C)C
144,C=CCC(=CC(C)=C[C@H](CCCCCC)[C@H](O)[C@@H](C(=O)C[C@H](O)Cc1ccccc1)C(C)C)C=C(OC)[C@@H](O)[C@H](C=C(C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@@H]1OC1=O)C(C)C)OC
145,C=CCC(=CC(C)=C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CCCCCC)C(=O)[C@@H](CCCC)C[C@@H](CCCCCC)C(=O)C(=CC1=CC[C@@H](O)[C@H](O)C1)CCCC)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](CC)C(=O)[C@H](CC)C(=O)O
146,C=CCC(=CC(C)=C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C[C@H](O)[C@H](O)[C@H](OC)C(=O)C=Cc1ccccc1)C(C)C)C[C@H](O)C(=O)[C@H](CCCC)C[C@H](CC=C)C[C@H](OC)C(=O)O
147,C=CCC(=CC(C)=C[C@H](OC)C(=O)CC)C(=O)[C@@H](C)C(=O)[C@H](CC=C)C(=O)CC(=O)[C@H](C=C(CCCCCC)C(=O)[C@@H](CCCC)C(=O)O)CCCCc1c[nH]c(Cl)c1Cl
148,C=CCC(=CC(C)=C[C@H](OC)[C@H](O)[C@H](C(C)C)[C@H](O)[C@@H](C(=O)[C@H](CC)[C@H](O)[C@H](CC)[C@H](O)[C@H](OC)C(=O)C=Cc1ccccc1)C(C)C)[C@@H](O)[C@@H](O)[C@@H](O)[C@H](C(=O)O)C(C)C
149,C=CCC(=CC(C)=Cc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](C)C[C@H](C(C)C)[C@@H](O)CC(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)CC(=O)[C@@H](O)C(=O)O
150,C=CCC(=CC(C)C)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C(=O)[C@@H](CC=C)CCC(=O)[C@@H](CCCCCC)CCC(=O)[C@H](C)[C@@H](O)CC(=O)O)C(C)C
151,C=CCC(=CC(C)C)C=C(C)C(=O)[C@@H](C=C(CCCC)C(=O)C(O)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@H](C=C(C)C(=O)[C@H](C(=O)[C@@H](CCCC)C(=O)O)C(C)C)OC)OC
152,C=CCC(=CC(C)C)[C@@H](O)[C@H](C(=O)[C@@H](O)C(=O)[C@H](C=C(C(C)C)[C@@H](O)[C@@H](CC)[C@@H](O)[C@H](C=C(C)C=C(CCCCCC)C(=O)O)CCCC)CC)C(C)C
153,C=CCC(=CC(C)CC)C(=O)C(C=C(CCCCCC)C(=O)[C@@H](CC)C[C@@H]1OC(=O)CCC(C(C)C)=C[C@@H](CC)C[C@@H](CC=C)C[C@H](CC)C1=O)CCCCc1c[nH]c(Cl)c1Cl
154,C=CCC(=CC(C)CC)C(=O)[C@H](C(=O)[C@@H](CC=C)[C@@H](O)[C@@H](CC)C(=O)[C@@H](OC)C(=O)[C@H](C=C(C=C(CCCCCC)C(=O)[C@H](OC)C(=O)[C@H](C(=O)O)C(C)C)CCCCc1c[nH]c(Cl)c1Cl)CC=C)C(C)C
155,C=CCC(=CC(C)CC)C(=O)[C@H](CC=C)[C@@H](O)[C@@H](O)[C@@H](O)[C@H](C=C(CCCC)C[C@H](CCCC)C(=O)[C@H](C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](C(=O)C(O)C(=O)O)C(C)C)C(C)C)CC
156,C=CCC(=CC(C)CC)C(=O)[C@H](C[C@@H](C=C(C(=O)[C@@H](C)C(=O)[C@@H](O)C=C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](O)C(=O)C(O)C(=O)O)C(C)C)CC=C)C(C)C
157,C=CCC(=CC(C)CC)C(=O)[C@H](OC)[C@@H](O)[C@@H](CCCCCC)C[C@H](C)C[C@H](CCCC)[C@@H](O)[C@@H](CCCC)C(=O)[C@@H](O)C=C(C(=O)[C@H](CC)C[C@H](CC)C(=O)O)C(C)C
158,C=CCC(=CC(C)CC)C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)C=C(C(=O)[C@H](CC=C)[C@@H](O)[C@@H](O)C=C(C(C)C)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(C)C
159,C=CCC(=CC(C)CC)C[C@@H](C[C@@H](C(=O)[C@H](CC)C(=O)[C@@H](C)C[C@H](CCCCCC)C(=O)[C@@H](CCCCCC)C[C@H](CC=C)C[C@@H](C=C(CCCCCC)C(=O)O)C(C)C)C(C)C)C(C)C
160,C=CCC(=CC(C)CC)C[C@H](CC)[C@H]1OC(=O)[C@@H](C)C(=O)[C@H](CC)C(=O)[C@H](CCCCCC)C(=O)[C@H](CC=C)[C@H](O)[C@H](C(C)C)[C@H](O)[C@H](CCCCCC)[C@H](O)[C@@H](C(C)C)C(=O)[C@@H]1CCCCCC
161,C=CCC(=CC(C)CC)[C@@H](O)CC(=O)C(O)C(=O)[C@H](CCCCCC)[C@@H](O)[C@@H](CC)C(=O)[C@H](C=C(C(=O)[C@H](C)C(=O)[C@@H](CC=C)C(=O)[C@H](CC)C(=O)O)C(C)C)CC=C
162,C=CCC(=CC(C)CC)[C@@H]1CC[C@H](CC=C)C(=O)[C@@H](C)[C@@H](O)[C@@H](CC=C)C(=O)[C@@H](C(C)C)[C@@H](O)[C@@H](C)C(=O)[C@H](CCCC)C(=O)[C@H](CC=C)C(=O)O1
163,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(=CC(=C[C@H](CCCCCC)C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)CCC)CCCCCC)CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](OC)C(=O)[C@H](CCCC)[C@@H](O)[C@@H](O)C(=O)O
164,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(=C[C@H](C[C@H](C)C(=O)[C@@H](C(=O)Cc1ccccc1)C(C)C)OC)CC)C(=O)C(O)C(=O)[C@H](C[C@H](CCCC)C(=O)O)OC
165,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C[C@H](OC)C(=O)COC)C(C)C)C(=O)[C@@H](CCCC)[C@@H](O)[C@@H](CCCC)C[C@H](CC=C)C[C@@H](C(=O)[C@H](C(=O)O)C(C)C)C(C)C
166,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](C(=O)C(C)C)C(C)C)C=C(CCCC)C(=O)[C@@H](C=C(C)C=C(O)C(=O)C[C@@H](O)CC(=O)O)CC
167,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](CCCC)C(=O)[C@@H](CC)CCOC)C(=O)[C@H](CC)[C@@H](O)[C@@H](OC)C(=O)[C@@H](C)C[C@H](CC)[C@@H](O)CC(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O
168,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](CCCC)Cc1ccc(N)cc1)C(=O)[C@@H](C=C(C=C(C(=O)[C@H](C)C[C@H](CC=C)C(=O)[C@@H](C)C(=O)O)C(C)C)CC)CCCC
169,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](CCCCCC)C(=O)[C@H](C)C(=O)C(=C[C@H](CC)C(=O)C(O)=CCC(C)C)CC)C[C@@H](C(=O)[C@H](C(=O)O)C(C)C)C(C)C
170,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C(C)C)[C@@H](C)O)C[C@H](O)C(=O)[C@@H](CC=C)C(=O)[C@H](OC)C(=O)[C@@H](CCCC)C[C@H](C(C)C)[C@@H](O)[C@@H](OC)C(=O)O
171,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CC)[C@H](O)[C@H](CCCC)[C@H](O)CC(=O)[C@@H](CCCC)CC(=C[C@H](CCCC)C(=O)C(=CC1=CCCC1=O)CCCC)CC)[C@H]1OC(=O)[C@@H]1CC=C
172,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CCCCCC)C(=O)C(=C[C@H](O)[C@H](O)[C@@H](CC)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](CC=C)C(=O)C(=CC=Cc1ccccc1)CC)C(C)C)C(=O)O
173,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](O)[C@H](O)[C@H](C)C(=O)C(O)C(=O)c1ccc(N)cc1)C(=O)[C@@H](CC)C(=O)CC[C@H](O)[C@@H](O)[C@@H](CC=C)C[C@H](O)C(=O)O
174,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)c1cc(N)cc(O)c1)[C@@H](O)[C@H](C[C@H](O)[C@@H](O)[C@@H](CC=C)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H]1OC(=O)[C@@H]1C(C)C)C(C)C
175,C=CCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(C)=O)C=C(CC)C(=O)[C@H](C[C@@H](C=C(C[C@H](CC=C)C[C@@H](C=C(C)C(=O)[C@@H](CCCCCC)C(=O)O)CC)OC)C(C)C)C(C)C
176,C=CCC(=CC(O)=CC1CCCCC1)C=C(C=C(CC)[C@@H](O)[C@H](C=C(CCCCCC)[C@@H](O)C[C@@H](O)[C@@H](CC=C)C(=O)[C@@H](CCCCCC)C(=O)[C@H](C)C(=O)O)CCCC)OC
177,C=CCC(=CC(O)=CC=C[C@@H](OC)C(=O)[C@@H](CCCC)C[C@H](OC)[C@H](O)[C@H](O)[C@H](O)c1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](O)C(=O)[C@H](C(=O)[C@H](CCCC)C(=O)O)C(C)C
178,C=CCC(=CC(O)=CC=C[C@H](CC=C)C(=O)[C@H](C[C@@H](CCCCCC)C[C@H](OC)C(=O)C1CC[C@@H](O)[C@H](O)C1)C(C)C)C(=O)[C@H](C(=O)[C@H](CC)C(=O)[C@@H](OC)C(=O)O)C(C)C
179,C=CCC(=CC(O)=CCC[C@@H](C(=O)[C@H](CCCC)C(=O)[C@@H](CCCCCC)Cc1ccc[nH]1)C(C)C)C(=O)[C@@H](OC)C(=O)C(O)C[C@@H](C[C@H](OC)C(=O)O)C(C)C
